db_id,column_names,column_names_original,table_names,table_names_original,db_id_id,column_names_id,column_names_original_id,table_names_id,table_names_original_id
,other account details,other_account_details,,,,rincian_akun_lainnya,detail_akun_lainnya,,
,production type code,production_type_code,,,,kode_jenis_produksi,kode_jenis_produksi,,
,product type description,product_type_description,,,,deskripsi_jenis_produk,deskripsi_jenis_produk,,
,vat rating,vat_rating,,,,peringkat_tong,vat_rating,,
,product id,product_id,,,,id_produk,id_produk,,
,parent product id,parent_product_id,,,,id_produk_induk,id_induk_produk,,
,production type code,production_type_code,,,,kode_jenis_produksi,kode_jenis_produksi,,
,unit price,unit_price,,,,harga_satuan,harga_satuan,,
,product name,product_name,,,,nama_produk,nama_produk,,
,product color,product_color,,,,warna_produk,warna_produk,,
,product size,product_size,,,,ukuran_produk,ukuran_produk,,
,transaction id,transaction_id,,,,id_transaksi,id_transaksi,,
,account id,account_id,,,,id_akun,id_akun,,
,invoice number,invoice_number,,,,nomor_faktur,nomor_faktur,,
,transaction type,transaction_type,,,,jenis_transaksi,tipe_transaksi,,
,transaction date,transaction_date,,,,tanggal_transaksi,tanggal_transaksi,,
,transaction amount,transaction_amount,,,,jumlah_transaksi,jumlah_transaksi,,
,transaction comment,transaction_comment,,,,komentar_transaksi,transaksi_komentar,,
,other transaction details,other_transaction_details,,,,rincian_transaksi_lainnya,detail_transaksi_lainnya,,
,order item id,order_item_id,,,,id_barang_pesanan,id_pesanan_barang,,
,order id,order_id,,,,nomor_pesanan,id_pesanan,,
,product id,product_id,,,,id_produk,id_produk,,
,product quantity,product_quantity,,,,kuantitas_produk,kuantitas_produk,,
,other order item details,other_order_item_details,,,,detail_item_pesanan_lainnya,detail_item_pesanan_lainnya,,
,order item id,order_item_id,,,,id_barang_pesanan,id_pesanan_barang,,
,invoice number,invoice_number,,,,nomor_faktur,nomor_faktur,,
,product id,product_id,,,,id_produk,id_produk,,
,product title,product_title,,,,judul_produk,judul_produk,,
,product quantity,product_quantity,,,,kuantitas_produk,kuantitas_produk,,
,product price,product_price,,,,harga_produk,harga_produk,,
,derived product cost,derived_product_cost,,,,biaya_produk_turunan,biaya_produk_turunan,,
,derived vat payable,derived_vat_payable,,,,utang_ppn_yang_berasal,turunan_vat_hutang,,
,derived total cost,derived_total_cost,,,,total_biaya_yang_diperoleh,biaya_total_turunan,,
insurance_and_eClaims,*,*,customers,Customers,asuransi_dan_eKlaim,*,*,pelanggan,Pelanggan
,customer id,Customer_ID,staff,Staff,,nomor_pelanggan,id_pelanggan,staf,Staf
,customer details,Customer_Details,policies,Policies,,rincian_pelanggan,pelanggan_detail,kebijakan,Kebijakan
,staff id,Staff_ID,claim headers,Claim_Headers,,nomor_staf,id_staf,header klaim,Klaim_Header
,staff details,Staff_Details,claims documents,Claims_Documents,,rincian_staf,staf_detail,dokumen klaim,Klaim_Dokumen
,policy id,Policy_ID,claims processing stages,Claims_Processing_Stages,,id_kebijakan,id_kebijakan,tahapan pemrosesan klaim,Klaim_Pemrosesan_Tahapan
,customer id,Customer_ID,claims processing,Claims_Processing,,nomor_pelanggan,id_pelanggan,pemrosesan klaim,Klaim_Pemrosesan
,policy type code,Policy_Type_Code,,,,kode_jenis_kebijakan,kebijakan_jenis_kode,,
,start date,Start_Date,,,,tanggal_mulai,tanggal_mulai,,
,end date,End_Date,,,,tanggal_akhir,tanggal_akhir,,
,claim header id,Claim_Header_ID,,,,id_tajuk_klaim,id_klaim_header,,
,claim status code,Claim_Status_Code,,,,kode_status_klaim,klaim_status_kode,,
,claim type code,Claim_Type_Code,,,,kode_jenis_klaim,klaim_jenis_kode,,
,policy id,Policy_ID,,,,id_kebijakan,id_kebijakan,,
,date of claim,Date_of_Claim,,,,tanggal_klaim,tanggal_klaim,,
,date of settlement,Date_of_Settlement,,,,tanggal_penyelesaian,tanggal_penyelesaian,,
,amount claimed,Amount_Claimed,,,,jumlah_yang_diklaim,jumlah_diklaim,,
,amount piad,Amount_Piad,,,,jumlah_piad,jumlah_piad,,
,claim id,Claim_ID,,,,id_klaim,id_klaim,,
,document type code,Document_Type_Code,,,,kode_jenis_dokumen,kode_tipe_dokumen,,
,created by staff id,Created_by_Staff_ID,,,,id_dibuat_oleh_staf,id_dibuat_oleh_staff,,
,created date,Created_Date,,,,tanggal_dibuat,tanggal_dibuat,,
,claim stage id,Claim_Stage_ID,,,,id_tahap_klaim,id_klaim_tahap,,
,next claim stage id,Next_Claim_Stage_ID,,,,id_tahap_klaim_berikutnya,id_berikutnya_klaim_tahap,,
,claim status name,Claim_Status_Name,,,,nama_status_klaim,klaim_status_nama,,
,claim status description,Claim_Status_Description,,,,deskripsi_status_klaim,klaim_status_deskripsi,,
,claim processing id,Claim_Processing_ID,,,,id_pemrosesan_klaim,id_pemrosesan_klaim,,
,claim id,Claim_ID,,,,id_klaim,id_klaim,,
,claim outcome code,Claim_Outcome_Code,,,,kode_hasil_klaim,klaim_hasil_kode,,
,claim stage id,Claim_Stage_ID,,,,id_tahap_klaim,id_klaim_tahap,,
,staff id,Staff_ID,,,,nomor_staf,id_staf,,
college_1,*,*,class,CLASS,perguruan_tinggi_1,*,*,kelas,KELAS
,class code,CLASS_CODE,course,COURSE,,kode_kelas,kelas_kode,kursus,KURSUS
,course code,CRS_CODE,department,DEPARTMENT,,kode_mata_kuliah,crs_code,departemen,DEPARTEMEN
,class section,CLASS_SECTION,employee,EMPLOYEE,,bagian_kelas,kelas_bagian,karyawan,KARYAWAN
,class time,CLASS_TIME,enroll,ENROLL,,waktu_kelas,kelas_time,mendaftar,MENDAFTAR
,class room,CLASS_ROOM,professor,PROFESSOR,,ruang_kelas,kelas,profesor,PROFESOR
,professor employee number,PROF_NUM,student,STUDENT,,nomor_pegawai_profesor,prof_num,murid,MURID
,course code,CRS_CODE,,,,kode_mata_kuliah,crs_code,,
,department code,DEPT_CODE,,,,kode_departemen,dept_code,,
,course description,CRS_DESCRIPTION,,,,deskripsi_kursus,crs_description,,
,course credit,CRS_CREDIT,,,,kredit_kursus,crs_credit,,
,department code,DEPT_CODE,,,,kode_departemen,dept_code,,
,department name,DEPT_NAME,,,,nama_departemen,dept_name,,
,school code,SCHOOL_CODE,,,,kode_sekolah,sekolah_kode,,
,employee number,EMP_NUM,,,,nomor_karyawan,emp_num,,
,department address,DEPT_ADDRESS,,,,alamat_departemen,dept_address,,
,department extension,DEPT_EXTENSION,,,,perpanjangan_departemen,dept_extension,,
,employee number,EMP_NUM,,,,nomor_karyawan,emp_num,,
,employee last name,EMP_LNAME,,,,nama_belakang_karyawan,emp_lname,,
,employee first name,EMP_FNAME,,,,nama_depan_karyawan,emp_fname,,
,employee initial,EMP_INITIAL,,,,inisial_karyawan,emp_initial,,
,employee job code,EMP_JOBCODE,,,,kode_pekerjaan_karyawan,emp_jobcode,,
,employee hire date,EMP_HIREDATE,,,,tanggal_perekrutan_karyawan,emp_hiredate,,
,employee date of birth,EMP_DOB,,,,tanggal_lahir_karyawan,emp_dob,,
,class code,CLASS_CODE,,,,kode_kelas,kelas_kode,,
,student number,STU_NUM,,,,nomor_siswa,stu_num,,
,enroll grade,ENROLL_GRADE,,,,mendaftarkan_kelas,daftar_grade,,
,employee number,EMP_NUM,,,,nomor_karyawan,emp_num,,
,department code,DEPT_CODE,,,,kode_departemen,dept_code,,
,professor office,PROF_OFFICE,,,,kantor_profesor,prof_office,,
,professor extension,PROF_EXTENSION,,,,ekstensi_profesor,prof_extension,,
,professor high degree,PROF_HIGH_DEGREE,,,,profesor_tingkat_tinggi,prof_high_degree,,
,student num,STU_NUM,,,,nomor_siswa,stu_num,,
,student last name,STU_LNAME,,,,nama_belakang_siswa,stu_lname,,
,student first name,STU_FNAME,,,,nama_depan_siswa,stu_fname,,
,student init,STU_INIT,,,,siswa_init,stu_init,,
,student date of birth,STU_DOB,,,,tanggal_lahir_siswa,stu_dob,,
,student class hours took,STU_HRS,,,,jam_pelajaran_siswa_memakan_waktu,stu_hrs,,
,student class,STU_CLASS,,,,kelas_siswa,stu_klas,,
,student gpa,STU_GPA,,,,ipk_siswa,stu_ipk,,
,student transfer,STU_TRANSFER,,,,perpindahan_pelajar,stu_transfer,,
,department code,DEPT_CODE,,,,kode_departemen,dept_code,,
,student phone,STU_PHONE,,,,telepon_siswa,stu_phone,,
,professor number,PROF_NUM,,,,nomor_profesor,prof_num,,
local_govt_mdm,*,*,customer master index,Customer_Master_Index,local_govt_mdm,*,*,indeks induk pelanggan,Indeks_Master_Pelanggan
,master customer id,master_customer_id,cmi cross references,CMI_Cross_References,,id_pelanggan_utama,id_master_pelanggan,referensi silang cmi,CMI_Cross_References
,cmi details,cmi_details,council tax,Council_Tax,,detail_cmi,cmi_detail,pajak dewan,Dewan_Pajak
,cmi cross reference id,cmi_cross_ref_id,business rates,Business_Rates,,id_referensi_silang_cmi,id_cmi_cross_ref,tarif bisnis,Bisnis_Tarif
,master customer id,master_customer_id,benefits overpayments,Benefits_Overpayments,,id_pelanggan_utama,id_master_pelanggan,kelebihan pembayaran manfaat,Manfaat_Kelebihan Pembayaran
,source system code,source_system_code,parking fines,Parking_Fines,,kode_sistem_sumber,kode_sistem_sumber,denda parkir,Parkir_Denda
,council tax id,council_tax_id,rent arrears,Rent_Arrears,,id_pajak_dewan,id_dewan_pajak,tunggakan sewa,Sewa_Tunggakan
,cmi cross reference id,cmi_cross_ref_id,electoral register,Electoral_Register,,id_referensi_silang_cmi,id_cmi_cross_ref,daftar pemilih,Elektoral_Daftar
,business rates id,business_rates_id,,,,id_tarif_bisnis,id_tarif_bisnis,,
,cmi cross reference id,cmi_cross_ref_id,,,,id_referensi_silang_cmi,id_cmi_cross_ref,,
,council tax id,council_tax_id,,,,id_pajak_dewan,id_dewan_pajak,,
,cmi cross ref id,cmi_cross_ref_id,,,,id_cmi_lintas_ref,id_cmi_cross_ref,,
,council tax id,council_tax_id,,,,id_pajak_dewan,id_dewan_pajak,,
,cmi cross reference id,cmi_cross_ref_id,,,,id_referensi_silang_cmi,id_cmi_cross_ref,,
,council tax id,council_tax_id,,,,id_pajak_dewan,id_dewan_pajak,,
,cmi cross reference id,cmi_cross_ref_id,,,,id_referensi_silang_cmi,id_cmi_cross_ref,,
,electoral register id,electoral_register_id,,,,id_daftar_pemilih,id_electoral_register,,
,cmi cross reference id,cmi_cross_ref_id,,,,id_referensi_silang_cmi,id_cmi_cross_ref,,
book_2,*,*,publication,publication,buku_2,*,*,publikasi,publikasi
,publication id,Publication_ID,book,book,,id_publikasi,id_publikasi,buku,buku
,book id,Book_ID,,,,id_buku,id_buku,,
,publisher,Publisher,,,,penerbit,penerbit,,
,publication date,Publication_Date,,,,tanggal_penerbitan,tanggal_penerbitan,,
,price,Price,,,,harga,harga,,
,book id,Book_ID,,,,id_buku,id_buku,,
,title,Title,,,,judul,judul,,
,issues,Issues,,,,masalah,masalah,,
,writer,Writer,,,,penulis,penulis,,
hr_1,*,*,regions,regions,jam_1,*,*,wilayah,wilayah
,region id,REGION_ID,countries,countries,,id_wilayah,id_region,negara,negara
,region name,REGION_NAME,departments,departments,,nama_wilayah,region_name,departemen,departemen
,country id,COUNTRY_ID,jobs,jobs,,id_negara,id_negara,pekerjaan,pekerjaan
,country name,COUNTRY_NAME,employees,employees,,nama_negara,country_name,karyawan,karyawan
,region id,REGION_ID,job history,job_history,,id_wilayah,id_region,riwayat pekerjaan,riwayat_pekerjaan
,department id,DEPARTMENT_ID,locations,locations,,nomor_departemen,id_department,lokasi,lokasi
,department name,DEPARTMENT_NAME,,,,nama_departemen,department_name,,
,manager id,MANAGER_ID,,,,id_manajer,id_manajer,,
,location id,LOCATION_ID,,,,id_lokasi,id_location,,
,job id,JOB_ID,,,,id_pekerjaan,id_pekerjaan,,
,job title,JOB_TITLE,,,,judul_pekerjaan,pekerjaan_title,,
,min salary,MIN_SALARY,,,,gaji_minimal,min_gaji,,
,max salary,MAX_SALARY,,,,gaji_maksimal,max_gaji,,
,employee id,EMPLOYEE_ID,,,,id_karyawan,id_karyawan,,
,first name,FIRST_NAME,,,,nama_depan,first_name,,
,last name,LAST_NAME,,,,nama_belakang,terakhir_name,,
,email,EMAIL,,,,email,email,,
,phone number,PHONE_NUMBER,,,,nomor_telepon,telepon_number,,
,hire date,HIRE_DATE,,,,tanggal_sewa,sewa_tanggal,,
,job id,JOB_ID,,,,id_pekerjaan,id_pekerjaan,,
,salary,SALARY,,,,gaji,gaji,,
,commission pct,COMMISSION_PCT,,,,persen_komisi,komisi_pct,,
,manager id,MANAGER_ID,,,,id_manajer,id_manajer,,
,department id,DEPARTMENT_ID,,,,nomor_departemen,id_department,,
,employee id,EMPLOYEE_ID,,,,id_karyawan,id_karyawan,,
,start date,START_DATE,,,,tanggal_mulai,start_date,,
,end date,END_DATE,,,,tanggal_akhir,end_date,,
,job id,JOB_ID,,,,id_pekerjaan,id_pekerjaan,,
,department id,DEPARTMENT_ID,,,,nomor_departemen,id_department,,
,location id,LOCATION_ID,,,,id_lokasi,id_location,,
,street address,STREET_ADDRESS,,,,alamat_jalan,street_address,,
,postal code,POSTAL_CODE,,,,kode_pos,kode_pos,,
,city,CITY,,,,kota,kota,,
,state province,STATE_PROVINCE,,,,provinsi_negara_bagian,state_province,,
,country id,COUNTRY_ID,,,,id_negara,id_negara,,
soccer_1,*,*,player attributes,Player_Attributes,sepak_bola_1,*,*,atribut pemain,Atribut_Pemain
,id,id,sqlite sequence,sqlite_sequence,,pengenal,pengenal,urutan sqlite,sqlite_sequence
,player fifa api id,player_fifa_api_id,player,Player,,id_api_pemain_fifa,id_player_fifa_api,pemain,Pemain
,player api id,player_api_id,league,League,,id_api_pemain,id_player_api,liga,Liga
,date,date,country,Country,,tanggal,tanggal,negara,Negara
,overall rating,overall_rating,team,Team,,peringkat_keseluruhan,peringkat_keseluruhan,tim,Tim
,potential,potential,team attributes,Team_Attributes,,potensi,potensi,atribut tim,Tim_Atribut
,preferred foot,preferred_foot,,,,kaki_pilihan,pilihan_kaki,,
,attacking work rate,attacking_work_rate,,,,menyerang_tingkat_kerja,menyerang_tingkat_kerja,,
,defensive work rate,defensive_work_rate,,,,tingkat_kerja_defensif,tingkat_kerja_defensif,,
,crossing,crossing,,,,persimpangan,persimpangan,,
,finishing,finishing,,,,penyelesaian,penyelesaian,,
,heading accuracy,heading_accuracy,,,,akurasi_pos,akurasi_pos,,
,short passing,short_passing,,,,passing_pendek,short_passing,,
,volleys,volleys,,,,tembakan,tembakan,,
,dribbling,dribbling,,,,menggiring_bola,menggiring_bola,,
,curve,curve,,,,melengkung,melengkung,,
,free kick accuracy,free_kick_accuracy,,,,akurasi_tendangan_bebas,akurasi_tendangan_bebas,,
,long passing,long_passing,,,,lewat_lama,long_passing,,
,ball control,ball_control,,,,kontrol_bola,kontrol_bola,,
,acceleration,acceleration,,,,percepatan,percepatan,,
,sprint speed,sprint_speed,,,,kecepatan_lari,kecepatan_sprint,,
,agility,agility,,,,kelincahan,kelincahan,,
,reactions,reactions,,,,reaksi,reaksi,,
,balance,balance,,,,keseimbangan,keseimbangan,,
,shot power,shot_power,,,,kekuatan_tembakan,tembakan_kekuatan,,
,jumping,jumping,,,,melompat,melompat,,
,stamina,stamina,,,,daya_tahan,daya_tahan,,
,strength,strength,,,,kekuatan,kekuatan,,
,long shots,long_shots,,,,tembakan_jarak_jauh,tembakan_panjang,,
,aggression,aggression,,,,agresi,agresi,,
,interceptions,interceptions,,,,intersepsi,intersepsi,,
,positioning,positioning,,,,penentuan_posisi,penentuan_posisi,,
,vision,vision,,,,penglihatan,penglihatan,,
,penalties,penalties,,,,hukuman,hukuman,,
,marking,marking,,,,menandai,menandai,,
,standing tackle,standing_tackle,,,,tekel_berdiri,berdiri_tackle,,
,sliding tackle,sliding_tackle,,,,cegatan,geser_tackle,,
,gk diving,gk_diving,,,,gk_menyelam,gk_menyelam,,
,gk handling,gk_handling,,,,penanganan_gk,gk_penanganan,,
,gk kicking,gk_kicking,,,,gk_menendang,gk_menendang,,
,gk positioning,gk_positioning,,,,posisi_gk,gk_positioning,,
,gk reflexes,gk_reflexes,,,,refleks_gk,gk_reflexes,,
,name,name,,,,nama,nama,,
,seq,seq,,,,seq,seq,,
,id,id,,,,pengenal,pengenal,,
,player api id,player_api_id,,,,id_api_pemain,id_player_api,,
,player name,player_name,,,,nama_pemain,nama_pemain,,
,player fifa api id,player_fifa_api_id,,,,id_api_pemain_fifa,id_player_fifa_api,,
,birthday,birthday,,,,hari_ulang_tahun,hari_ulang_tahun,,
,height,height,,,,tinggi,tinggi,,
,weight,weight,,,,berat,berat,,
,id,id,,,,pengenal,pengenal,,
,country id,country_id,,,,id_negara,id_negara,,
,name,name,,,,nama,nama,,
,id,id,,,,pengenal,pengenal,,
,name,name,,,,nama,nama,,
,id,id,,,,pengenal,pengenal,,
,team api id,team_api_id,,,,id_api_tim,id_tim_api,,
,team fifa api id,team_fifa_api_id,,,,id_tim_fifa_api,id_tim_fifa_api,,
,team long name,team_long_name,,,,nama_panjang_tim,tim_nama_panjang,,
,team short name,team_short_name,,,,nama_pendek_tim,tim_nama_pendek,,
,id,id,,,,pengenal,pengenal,,
,team fifa api id,team_fifa_api_id,,,,id_tim_fifa_api,id_tim_fifa_api,,
,team api id,team_api_id,,,,id_api_tim,id_tim_api,,
,date,date,,,,tanggal,tanggal,,
,buildup play speed,buildUpPlaySpeed,,,,kecepatan_bermain_penumpukan,buildupplayspeed,,
,buildup play speed class,buildUpPlaySpeedClass,,,,kelas_kecepatan_bermain_penumpukan,buildupplayspeedclass,,
,buildup play dribbling,buildUpPlayDribbling,,,,permainan_penumpukan_menggiring_bola,buildupplaydribbling,,
,buildup play dribbling class,buildUpPlayDribblingClass,,,,kelas_dribbling_permainan_penumpukan,buildupplaydribblingclass,,
,buildup play passing,buildUpPlayPassing,,,,penumpukan_permainan_lewat,buildupplaypassing,,
,buildup play passing class,buildUpPlayPassingClass,,,,membangun_kelas_passing_bermain,buildupplaypassingclass,,
,buildup play positioning class,buildUpPlayPositioningClass,,,,kelas_pemosisian_permainan_build_up,buildupplaypositioningclass,,
,chance creation passing,chanceCreationPassing,,,,lewatnya_penciptaan_peluang,peluangpenciptaanpassing,,
,chance creation passing class,chanceCreationPassingClass,,,,kelas_kelulusan_penciptaan_peluang,peluangcreationpassingclass,,
,chance creation crossing,chanceCreationCrossing,,,,penyeberangan_penciptaan_peluang,peluangcreationcrossing,,
,chance creation crossing class,chanceCreationCrossingClass,,,,kelas_persilangan_penciptaan_peluang,chancecreationcrossingclass,,
,chance creation shooting,chanceCreationShooting,,,,penembakan_penciptaan_peluang,chancecreationshooting,,
,chance creation shooting class,chanceCreationShootingClass,,,,kelas_menembak_penciptaan_peluang,chancecreationshootingclass,,
,chance creation positioning class,chanceCreationPositioningClass,,,,kelas_penentuan_posisi_penciptaan_peluang,chancecreationpositioningclass,,
,defence pressure,defencePressure,,,,tekanan_pertahanan,tekanan_pertahanan,,
,defence pressure class,defencePressureClass,,,,kelas_tekanan_pertahanan,kelas_tekanan_pertahanan,,
,defence aggression,defenceAggression,,,,agresi_pertahanan,pertahananagresi,,
,defence aggression class,defenceAggressionClass,,,,kelas_agresi_pertahanan,kelas_agresi_pertahanan,,
,defence team width,defenceTeamWidth,,,,lebar_tim_pertahanan,lebar_tim_pertahanan,,
,defence team width class,defenceTeamWidthClass,,,,kelas_lebar_tim_pertahanan,kelas_lebar_tim_pertahanan,,
,defence defender line class,defenceDefenderLineClass,,,,kelas_lini_bek_pertahanan,pertahanandefenderlineclass,,
sakila_1,*,*,actor,actor,sakila_1,*,*,aktor,aktor
,actor id,actor_id,address,address,,id_aktor,id_aktor,alamat,alamat
,first name,first_name,category,category,,nama_depan,nama_depan,kategori,kategori
,last name,last_name,city,city,,nama_belakang,nama_belakang,kota,kota
,last update,last_update,country,country,,pembaruan_terakhir,pembaruan_terakhir,negara,negara
,address id,address_id,customer,customer,,id_alamat,id_alamat,pelanggan,pelanggan
,address,address,film,film,,alamat,alamat,film,film
,address2,address2,film actor,film_actor,,alamat2,alamat2,aktor film,film_aktor
,district,district,film category,film_category,,daerah,daerah,kategori film,kategori_film
,city id,city_id,film text,film_text,,id_kota,id_city,teks film,film_teks
